CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Salary,Churn
601,France,Female,37,5,0.0,1,0,0,20709,0
751,Spain,Male,52,8,0.0,2,0,1,179292,0
850,Spain,Male,49,8,0.0,1,0,0,25868,1
670,France,Female,27,5,79336.61,1,1,1,26170,0
604,France,Male,28,7,0.0,2,0,0,58596,0
642,France,Male,30,8,80964.57,2,1,0,174738,0
757,Germany,Female,43,5,131433.33,2,1,1,3497,1
652,France,Male,30,2,176166.56,2,1,1,152211,0
711,France,Female,25,7,0.0,3,1,1,9679,0
794,France,Male,33,0,0.0,2,0,0,178123,0
580,Germany,Male,24,1,133811.78,1,1,0,17186,1
605,France,Male,41,10,0.0,2,0,1,97213,0
749,France,Male,42,2,56726.83,2,0,1,185543,0
799,France,Female,63,1,110314.21,2,1,0,37464,1
756,France,Male,31,10,122647.32,1,0,0,61667,0
718,Spain,Female,49,10,82321.88,1,0,1,11144,0
566,France,Male,36,1,142120.91,1,1,0,79616,0
735,Spain,Male,38,7,86131.71,2,0,0,93479,0
458,Germany,Female,43,1,106870.12,2,1,0,100564,0
725,France,Female,44,10,0.0,1,0,1,93778,0
721,Spain,Male,51,0,169312.13,1,1,0,109078,1
687,France,Male,28,7,108116.66,1,1,1,27411,0
505,Germany,Male,29,3,145541.56,2,1,1,58020,0
731,France,Male,43,2,0.0,1,1,1,170035,1
622,France,Female,32,6,169089.38,2,1,0,101058,0
756,Germany,Female,39,3,100717.85,3,1,1,73406,1
527,Spain,Male,53,8,0.0,1,1,1,51712,0
829,Germany,Female,27,9,112045.67,1,1,1,119708,1
645,France,Female,37,1,0.0,2,1,1,68988,0
611,France,Male,35,10,0.0,1,1,1,23598,1
699,France,Male,39,9,0.0,1,1,0,80964,0
592,Spain,Male,41,0,0.0,2,1,0,65906,0
445,France,Male,31,7,145056.59,1,1,1,175894,0
718,Spain,Male,34,5,113922.44,2,1,0,30772,0
582,Germany,Female,40,3,110150.43,1,1,1,191758,1
512,Spain,Female,46,3,0.0,2,1,1,56408,0
612,Spain,Female,26,4,0.0,2,1,1,179781,0
664,France,Female,36,0,103502.22,1,1,1,146192,0
829,France,Female,22,7,150126.44,1,1,0,152108,1
764,Spain,Female,48,1,75990.97,1,1,0,158324,1
619,France,Female,30,7,70729.17,1,1,1,160949,0
473,France,Female,25,6,110666.42,2,0,0,46758,0
728,France,Male,33,8,129907.63,1,0,1,36084,0
712,Germany,Male,28,4,145605.44,1,0,1,93884,0
731,Spain,Female,33,5,137388.01,2,1,0,165001,0
704,France,Male,50,4,165438.26,1,1,0,120771,1
576,France,Male,39,1,0.0,2,1,1,68814,0
678,Germany,Female,37,8,149000.91,2,1,1,21472,0
520,France,Male,34,3,0.0,2,1,1,104704,0
457,France,Male,41,8,73700.12,3,1,1,185750,1
608,Spain,Male,45,4,0.0,2,0,0,36697,1
720,France,Male,44,4,0.0,2,1,0,163471,0
660,France,Male,37,2,97324.91,1,1,0,23292,0
590,Spain,Male,34,0,65812.35,2,0,1,160346,0
640,Spain,Male,39,3,0.0,1,1,1,105997,0
783,Spain,Male,38,1,0.0,3,1,1,80179,1
571,France,Female,42,4,108825.34,3,1,0,55559,1
651,France,Male,40,4,0.0,2,1,1,147716,0
780,Spain,Male,47,7,86006.21,1,1,1,37973,0
699,Germany,Female,51,2,92246.14,2,0,1,91346,0
630,Germany,Female,28,8,106425.75,1,1,1,20345,0
504,Spain,Male,34,0,54980.81,1,1,1,136910,0
618,France,Male,34,5,134954.53,1,1,1,151954,0
821,Germany,Male,42,3,87807.29,2,1,1,64614,0
588,Germany,Female,37,7,70258.88,2,1,0,139608,0
594,Spain,Female,38,10,0.0,2,1,0,58333,0
663,Spain,Female,58,5,216109.88,1,0,1,74177,1
705,France,Female,49,7,0.0,1,1,0,63405,1
605,France,Female,62,4,111065.93,2,0,1,125661,0
620,France,Female,33,9,127638.35,1,1,1,192718,0
649,Spain,Male,32,1,0.0,1,0,1,91167,1
687,Spain,Female,72,4,0.0,2,1,1,50268,0
675,Spain,Male,32,8,197436.82,1,1,1,52711,0
707,France,Male,33,8,136678.52,1,1,0,54291,0
558,Germany,Female,36,0,126606.63,2,1,1,172364,0
478,Spain,Male,43,1,0.0,2,1,1,197916,0
648,France,Female,19,1,0.0,2,0,1,22102,0
543,France,Male,42,7,0.0,1,1,1,56650,0
628,France,Female,31,5,0.0,1,0,0,147963,1
795,Spain,Male,29,4,0.0,2,0,0,155712,0
636,France,Female,45,7,139859.23,1,1,1,108403,0
490,France,Male,29,4,0.0,2,1,0,32090,0
558,Spain,Male,40,4,161766.87,1,0,0,92379,0
669,France,Female,38,9,121858.98,1,1,0,130755,0
641,France,Female,42,7,125437.14,2,0,0,164129,0
658,France,Female,38,6,102895.1,1,0,0,155666,0
790,France,Female,33,10,135120.72,1,0,0,195205,0
758,France,Female,50,2,95813.76,3,1,1,67944,1
709,France,Female,36,7,0.0,1,0,1,42086,1
553,Germany,Male,53,5,127997.83,1,1,0,165379,1
672,France,Female,53,7,0.0,1,1,1,136910,0
647,France,Female,35,6,112668.7,1,0,1,122584,0
643,Germany,Male,33,7,98630.31,2,1,1,40251,0
705,France,Male,25,3,113736.27,1,0,1,196865,0
725,France,Male,41,7,113980.21,1,1,1,116704,0
664,France,Female,41,5,0.0,1,1,1,152054,0
665,France,Male,51,2,0.0,1,0,0,53353,0
667,Germany,Female,27,3,106116.5,2,1,0,3675,0
735,France,Female,21,1,178718.19,2,1,0,22388,0
711,France,Female,28,8,0.0,2,0,0,105160,0
591,Germany,Female,44,10,113581.98,1,1,0,1985,0
762,Spain,Male,39,2,81273.13,1,1,1,18720,0
611,France,Male,30,2,104145.65,1,0,0,159630,0
548,France,Female,41,4,82596.8,1,0,1,55672,0
682,France,Female,26,0,110654.02,1,0,1,111879,0
608,Spain,Male,34,7,86656.13,1,0,1,59890,0
805,Spain,Male,37,5,0.0,2,1,0,21929,0
504,Germany,Male,43,5,134740.19,2,1,0,181431,0
734,Spain,Female,37,0,152760.24,1,1,1,48990,0
715,France,Female,31,2,112212.14,2,1,1,181601,0
514,France,Female,41,7,0.0,2,1,1,3757,0
660,Germany,Female,39,5,135134.99,1,1,0,173683,1
751,France,Male,29,1,135536.5,1,1,0,66825,0
710,Germany,Male,34,8,147833.3,2,0,1,1562,0
693,France,Female,30,6,127992.25,1,1,1,50457,0
549,Germany,Male,54,5,92877.33,1,1,0,2620,1
553,France,Male,37,1,0.0,1,1,0,30462,0
513,Spain,Male,72,3,98903.06,1,1,1,81251,0
597,France,Female,36,9,0.0,2,1,1,7156,0
725,Spain,Female,36,4,118520.26,1,0,0,131174,1
727,Germany,Male,40,1,93051.64,2,1,0,71865,1
719,Spain,Male,44,2,0.0,2,1,0,196582,0
609,Spain,Male,39,2,139443.75,2,1,0,9234,0
585,France,Female,38,5,0.0,1,1,1,87364,0
739,Spain,Male,60,4,0.0,1,1,1,51638,0
622,Germany,Female,52,9,111973.97,1,1,1,162756,1
850,France,Female,31,4,0.0,2,1,1,33083,0
683,Spain,Male,40,4,95053.1,1,1,1,116817,1
679,France,Female,33,9,112528.65,2,1,0,177362,0
652,France,Male,48,4,59486.31,1,1,0,163944,1
615,France,Male,64,0,81564.1,2,0,1,35896,0
725,France,Male,45,1,129855.32,1,0,0,24219,0
607,France,Female,39,10,0.0,3,1,0,132741,1
711,Germany,Male,43,2,39043.29,2,1,1,175424,0
470,Spain,Male,34,9,0.0,2,0,1,89014,0
628,France,Male,32,9,149136.31,2,1,1,16402,0
580,France,Male,50,0,125647.36,1,1,0,57541,1
741,Spain,Male,43,0,0.0,2,1,1,2921,1
713,France,Male,53,6,115029.4,1,0,0,191521,1
722,France,Male,37,2,0.0,1,0,0,120907,0
597,Spain,Female,40,8,101993.12,1,0,1,94774,0
584,France,Male,33,3,0.0,2,0,1,59103,0
716,Germany,Male,66,5,121411.9,1,0,0,10070,1
704,France,Male,44,3,0.0,2,0,1,152885,0
850,France,Female,62,1,124678.35,1,1,0,70916,1
411,France,Female,35,2,0.0,2,1,1,93826,0
464,France,Male,38,3,116439.65,1,1,0,75574,0
591,Spain,Female,27,5,107812.67,1,0,1,162502,1
761,France,Male,31,7,0.0,3,1,1,166698,0
583,France,Female,38,10,0.0,2,0,1,113598,0
630,France,Male,31,0,0.0,2,1,1,34475,0
646,Germany,Female,44,2,113063.83,1,0,0,53072,1
850,France,Female,35,9,0.0,2,0,0,25329,0
606,France,Male,36,1,155655.46,1,1,1,192388,1
635,Spain,Female,48,2,0.0,2,1,1,136551,0
802,Germany,Male,37,9,115569.21,1,0,1,119783,0
709,Spain,Female,35,1,111827.27,2,1,0,12675,0
719,Spain,Male,37,10,145382.61,1,1,0,80409,0
740,France,Female,37,5,0.0,2,1,1,27528,0
599,Spain,Female,39,4,0.0,1,1,0,194273,1
725,France,Male,35,7,75915.75,1,1,0,150507,0
489,Spain,Male,40,3,221532.8,1,1,0,171867,0
670,Spain,Female,32,3,0.0,2,1,0,46176,0
616,Germany,Female,28,10,105173.99,1,0,1,29835,1
566,France,Female,42,6,0.0,1,1,0,180702,1
606,France,Male,40,5,0.0,2,1,1,70899,0
660,France,Male,63,8,137841.53,1,1,1,42790,0
631,France,Male,26,1,149144.61,1,0,1,123698,0
729,Spain,Male,44,4,107726.93,2,1,0,153065,0
609,France,Male,25,10,0.0,1,0,1,109895,0
592,France,Male,54,8,0.0,1,1,1,28738,1
481,France,Male,37,8,152303.66,2,1,1,175082,0
693,France,Female,38,3,0.0,2,0,0,78133,1
465,France,Male,25,2,78247.31,2,1,1,10472,0
664,Germany,Male,26,7,116244.14,2,1,1,95145,0
730,Spain,Female,33,9,0.0,2,0,0,176577,0
699,Spain,Female,29,9,127570.93,2,1,0,164757,0
695,Germany,Male,52,8,103023.26,1,1,1,22486,0
625,France,Male,49,6,173434.9,1,1,0,165581,1
602,France,Male,49,0,191808.73,1,0,0,97640,0
637,France,Male,40,8,125470.81,1,1,1,174536,0
517,France,Male,41,2,0.0,2,0,1,75937,0
705,France,Male,30,1,0.0,1,1,1,181300,0
754,France,Female,47,1,185513.67,1,1,0,27439,0
737,Germany,Male,31,5,121192.22,2,1,1,74891,0
730,France,Female,41,4,167545.32,1,1,0,128247,0
618,Spain,Male,41,4,115251.64,1,0,0,136436,0
684,Spain,Male,24,8,143582.89,1,1,1,22527,0
701,Germany,Male,38,3,125385.49,2,0,1,52045,0
699,France,Female,49,2,0.0,1,0,0,105760,0
850,France,Male,34,2,72079.71,1,1,1,115768,0
504,Spain,Male,44,4,113522.64,1,1,1,12405,0
603,Spain,Female,42,8,91611.12,1,0,0,144675,1
703,France,Male,56,9,0.0,1,0,0,85547,1
707,Spain,Female,52,7,0.0,1,1,0,109689,1
585,France,Female,67,5,113978.97,2,0,1,93146,0
509,Spain,Female,25,3,108738.71,2,1,0,106921,0
759,Spain,Female,74,6,128917.84,1,1,1,48245,0
820,Spain,Female,31,2,94222.53,1,1,0,103571,0
668,Germany,Male,56,9,110993.79,1,1,0,134397,1
647,France,Male,35,4,123761.68,1,1,0,83910,0
569,Spain,Male,35,3,116969.35,1,0,0,94489,0
535,France,Female,49,3,0.0,1,0,0,61820,1
651,France,Female,39,6,0.0,1,1,0,24176,0
603,France,Female,34,9,0.0,2,1,0,167916,0
579,Germany,Male,40,10,45408.85,2,1,0,18733,0
750,Spain,Female,36,8,112940.07,1,0,1,9856,0
839,France,Female,51,3,0.0,1,1,1,69101,1
592,France,Male,37,3,96651.03,1,1,1,3233,0
479,Spain,Male,35,4,125920.98,1,1,1,20393,0
509,France,Male,55,8,132387.91,2,1,1,170360,0
753,France,Female,50,4,0.0,2,1,1,861,0
507,France,Female,29,4,89349.47,2,0,0,180627,0
476,France,Female,40,4,0.0,2,0,0,182547,0
748,France,Female,26,1,77780.29,1,0,1,183049,0
645,France,Female,55,7,0.0,2,1,1,18369,0
665,France,Male,33,2,101286.11,1,1,1,159841,0
529,France,Male,39,6,102025.08,2,1,0,12351,0
621,France,Male,39,6,0.0,2,1,1,58884,0
599,Spain,Male,34,2,101506.66,1,0,0,198030,0
701,France,Male,37,1,0.0,2,1,0,163458,0
555,Spain,Male,33,1,56084.69,2,0,0,178798,0
589,Germany,Female,19,9,83495.11,1,1,1,143022,1
699,France,Female,40,8,122038.34,1,1,0,102085,0
616,Spain,Male,30,5,0.0,2,0,1,196109,0
638,France,Female,32,0,0.0,2,1,0,160130,0
648,Germany,Female,43,1,107963.38,1,0,0,186439,1
584,France,Female,26,0,146286.22,1,1,0,105105,0
486,Spain,Male,24,1,0.0,1,1,0,98803,0
655,France,Female,38,6,0.0,1,1,1,188639,0
656,France,Male,46,9,143267.14,2,0,0,193099,0
850,France,Male,33,0,124781.67,1,0,1,33701,0
540,Germany,Female,35,7,128369.75,2,1,0,198256,0
422,Spain,Female,54,4,0.0,2,1,1,7167,0
657,Spain,Male,40,10,0.0,2,1,1,52991,0
729,Spain,Female,45,7,91091.06,2,1,0,71133,0
705,Germany,Male,35,4,136496.12,2,1,0,116672,0
626,France,Female,35,3,0.0,1,0,0,80190,0
350,France,Male,51,10,0.0,1,1,1,125824,1
782,Germany,Female,72,5,148666.99,1,1,0,2606,1
567,Germany,Male,40,7,122265.24,1,1,0,138553,0
719,Spain,Male,50,2,0.0,2,0,0,10772,0
575,Spain,Male,41,2,100062.39,1,0,0,126307,0
696,Germany,Female,27,2,96129.32,2,1,1,5984,0
704,France,Female,45,6,0.0,1,1,1,137739,0
602,Germany,Female,48,7,76595.08,2,0,0,127095,0
748,France,Male,60,0,152335.7,1,1,0,126743,1
689,Germany,Male,67,9,157094.78,1,1,1,99490,0
677,France,Female,36,7,0.0,1,1,0,47319,0
754,France,Male,34,7,0.0,2,1,1,65220,0
599,Spain,Male,33,4,51690.89,1,1,0,111623,1
727,Germany,Male,59,5,152581.06,1,1,0,71830,1
498,France,Male,73,2,170241.7,2,1,1,165408,0
714,France,Female,25,4,0.0,2,0,0,82501,0
655,France,Female,20,7,134397.61,1,0,0,28030,0
542,France,Male,67,10,129431.36,1,0,1,21344,0
624,Spain,Female,35,7,119656.45,2,1,1,4595,0
634,Germany,Female,29,8,130036.21,2,0,1,69850,0
744,Spain,Male,44,5,120654.68,1,1,0,82291,0
568,Spain,Female,32,7,169399.6,1,1,0,61936,0
698,France,Male,37,5,98400.61,2,0,0,25017,0
729,France,Female,38,7,0.0,2,0,0,45780,0
672,France,Male,34,6,0.0,1,0,0,22736,0
761,Spain,Female,34,2,0.0,2,1,0,61251,0
705,France,Female,38,3,123894.43,1,1,0,21177,0
545,Spain,Female,44,1,0.0,2,1,1,82615,0
711,France,Female,41,3,145754.91,1,1,1,101455,0
671,Spain,Male,34,10,153360.02,1,1,0,140510,0
590,France,Male,43,8,0.0,2,1,1,143628,0
825,France,Male,29,3,148874.01,2,0,1,71193,0
760,Spain,Male,28,1,141038.57,2,0,0,16287,0
716,France,Female,22,8,0.0,2,1,1,92607,0
803,France,Female,26,4,0.0,2,1,1,181208,0
685,Spain,Male,43,4,97392.18,2,1,0,43957,0
606,Germany,Female,27,6,172310.33,1,0,1,111449,0
649,Germany,Male,24,7,101195.23,1,0,0,133091,0
673,Germany,Male,36,5,73088.06,2,0,0,196142,0
671,France,Male,45,2,106376.85,1,0,1,158265,0
729,Spain,Male,37,10,0.0,2,1,0,100863,0
794,Spain,Female,46,8,134593.79,1,1,1,46386,0
712,France,Male,23,2,0.0,2,0,1,66796,0
829,Germany,Female,37,3,103457.76,1,0,0,1114,0
777,Germany,Female,34,5,96693.66,1,1,1,172619,0
578,Spain,Male,36,1,157267.95,2,1,0,141533,0
760,Spain,Female,32,2,0.0,1,1,1,114565,0
603,Germany,Female,40,8,148897.02,1,0,0,105053,0
589,Germany,Female,50,5,144895.05,2,1,1,34941,0
664,France,Female,31,7,104158.84,1,1,0,134170,0
702,Spain,Female,38,2,0.0,1,1,1,161889,0
501,France,Male,35,6,99760.84,1,1,1,13592,0
780,France,Male,76,10,121313.88,1,0,1,64872,0
747,France,Male,29,7,0.0,2,1,1,141706,0
736,Spain,Male,32,7,0.0,1,0,1,79083,0
538,Spain,Male,68,9,0.0,2,1,0,110440,1
542,Spain,Male,37,8,0.0,1,1,1,807,0
650,Germany,Female,45,9,152367.21,3,1,0,150835,1
714,Germany,Male,42,2,177640.09,1,0,1,47167,0
756,France,Male,60,2,0.0,1,1,1,166513,1
711,Germany,Female,52,8,145262.54,1,0,1,131473,0
655,Germany,Male,34,7,118028.35,1,1,0,51226,1
575,Spain,Female,37,0,0.0,2,0,0,30114,0
643,France,Male,30,5,94443.77,1,1,1,165614,0
708,France,Male,52,10,105355.81,1,1,0,123,1
492,Germany,Male,39,10,124576.65,2,1,0,148585,0
575,Germany,Male,47,9,107915.94,2,1,1,63452,1
769,France,Male,31,4,61297.05,2,1,1,7118,0
805,Spain,Female,39,5,165272.13,1,1,0,14110,1
668,Spain,Male,43,1,147167.25,1,0,0,141680,0
758,Spain,Female,43,10,0.0,2,1,1,55313,0
547,Spain,Female,44,5,0.0,3,0,0,5459,1
670,France,Male,38,10,89416.99,1,0,0,144275,0
591,France,Male,43,3,0.0,2,0,1,198926,0
574,France,Male,41,1,0.0,2,0,0,70550,0
666,France,Female,66,7,0.0,2,1,1,99793,0
633,Germany,Male,43,3,144164.29,1,1,1,158646,0
736,France,Female,42,7,117280.23,3,0,0,41921,1
565,France,Male,55,4,118803.35,2,1,1,128125,1
724,Spain,Female,41,4,142880.28,3,0,0,185541,1
449,Spain,Male,32,0,155619.36,1,1,1,166692,0
472,Spain,Male,40,4,0.0,1,1,0,70154,0
658,Spain,Male,21,7,0.0,2,0,1,154280,0
640,Germany,Male,48,1,111599.32,1,0,1,135996,0
611,Spain,Male,34,4,0.0,2,1,0,170951,0
757,France,Male,36,7,144852.06,1,0,0,130862,0
565,Germany,Female,47,10,139756.12,1,1,0,165849,1
703,Germany,Female,38,9,99167.54,1,1,0,65721,0
593,Germany,Male,74,5,161434.36,2,1,1,65532,0
722,Germany,Female,48,10,138311.76,1,1,1,3473,1
649,France,Male,41,0,0.0,2,0,1,130567,0
637,Germany,Male,49,2,108204.52,1,1,0,169038,1
641,Germany,Female,40,2,110086.69,1,1,0,159773,0
503,France,Male,32,4,0.0,2,1,1,153037,0
549,France,Female,34,4,0.0,2,0,0,139464,0
746,France,Female,21,8,166883.07,2,0,1,194564,0
780,Germany,Female,37,10,95196.26,1,1,0,126310,1
683,Spain,Male,34,9,114609.55,2,0,1,25339,0
676,Spain,Female,30,5,0.0,2,0,1,157888,0
479,France,Male,47,6,121797.09,1,0,1,5812,1
669,France,Female,35,7,0.0,1,1,1,49108,1
544,France,Female,45,6,0.0,2,0,1,151401,0
602,Germany,Male,38,2,71667.97,2,0,0,137112,0
444,France,Female,40,5,84350.07,1,1,0,143836,0
583,Germany,Male,35,8,149995.72,2,1,0,42144,0
628,Germany,Female,30,9,132351.29,2,1,1,74169,0
703,Spain,Male,29,9,0.0,2,1,0,50679,0
609,Spain,Female,45,4,89122.3,1,1,1,199257,0
724,France,Female,40,6,110054.45,1,1,1,86951,0
611,France,Female,53,7,0.0,2,0,1,156495,1
682,France,Male,44,3,115282.3,1,0,0,23766,0
507,France,Female,35,1,0.0,2,0,0,92132,0
640,Germany,Male,45,8,120591.19,1,0,0,195124,0
520,France,Male,33,4,156297.58,2,1,1,166103,0
766,Spain,Male,36,5,78381.13,1,0,1,153832,0
682,Spain,Female,59,0,122661.39,1,0,1,84804,0
749,Germany,Male,54,3,144768.94,1,1,0,93336,1
712,France,Female,29,3,87375.78,2,0,0,166195,0
691,Germany,Female,41,8,109153.96,3,1,1,148849,1
546,Spain,Male,25,7,127728.24,2,1,1,105280,0
793,France,Male,35,2,0.0,2,1,1,79704,0
705,Germany,Female,54,3,125889.3,3,1,0,96014,1
531,France,Female,63,1,114715.71,1,0,1,24507,1
524,Spain,Male,29,3,159035.45,1,1,0,2705,1
816,Spain,Male,67,6,151858.98,1,1,1,72814,0
685,Germany,Female,21,6,97956.5,1,1,1,164966,0
692,France,Male,40,6,163505.16,1,0,0,90424,0
479,Germany,Female,23,9,123575.51,1,0,1,95148,0
624,France,Male,36,6,0.0,2,0,0,84750,0
585,France,Male,42,2,0.0,2,1,1,18658,0
615,France,Male,32,7,92199.84,1,1,1,2756,0
765,France,Male,42,4,123311.39,2,1,1,82868,0
588,Spain,Male,32,3,109109.33,1,0,1,4994,0
775,Germany,Male,25,10,60205.2,2,1,0,14073,0
751,Spain,Female,34,8,127095.14,2,0,0,480,0
431,Germany,Female,44,2,138843.7,1,1,0,37688,1
589,Spain,Female,27,4,0.0,2,1,0,144181,0
701,Germany,Male,63,3,120916.52,3,0,0,144727,1
781,France,Female,28,4,0.0,2,1,0,177703,0
636,France,Female,24,9,0.0,2,0,1,38831,0
510,France,Female,26,6,136214.08,1,0,0,159742,0
595,France,Female,39,7,120962.13,1,0,0,23305,0
622,France,Male,59,5,119380.37,1,1,1,60429,0
701,France,Male,40,5,169742.64,1,1,1,153538,1
647,Germany,Female,41,1,85906.65,3,1,0,189160,0
627,France,Male,32,10,0.0,2,1,0,103288,0
748,Germany,Female,31,1,99557.94,1,1,0,199255,0
778,France,Female,34,7,109564.1,1,0,1,113047,0
608,Germany,Male,23,8,197715.93,2,1,1,116124,0
772,Germany,Male,26,7,152400.51,2,1,0,79414,0
618,Germany,Female,54,4,118449.21,1,1,1,133573,1
697,Germany,Male,31,3,108805.42,2,0,1,123826,0
663,France,Female,42,1,82228.67,2,1,0,71360,0
653,France,Male,46,0,119556.1,1,1,0,78250,1
463,France,Male,35,2,101257.16,1,1,1,118114,0
723,Germany,Male,37,3,94661.53,2,1,0,121240,0
661,France,Male,26,8,0.0,2,0,0,196876,0
720,Germany,Female,37,8,156282.79,1,1,0,45986,0
742,France,Female,25,4,132116.13,2,1,0,129934,0
575,France,Female,40,1,139532.34,1,1,0,181294,0
642,France,Female,33,4,84607.34,2,0,1,60059,0
565,Germany,Male,59,9,69129.59,1,1,1,170706,0
635,France,Female,72,4,74812.84,1,0,1,27448,0
833,Spain,Male,32,6,0.0,1,1,1,44323,1
683,Germany,Female,35,5,95698.79,1,0,1,182567,0
729,Germany,Male,30,6,63669.42,1,1,0,145111,0
651,Spain,Male,45,4,0.0,2,0,0,193009,0
658,Spain,Female,32,5,145553.07,1,1,1,31485,0
584,France,Female,41,3,0.0,2,1,1,160095,0
535,France,Male,38,2,119272.29,1,0,0,195897,1
429,France,Female,39,6,48023.83,1,1,0,74871,0
850,Spain,Female,50,10,0.0,2,1,1,33742,0
699,France,Female,32,4,110559.46,1,1,1,127430,0
563,Spain,Female,46,8,106171.68,1,1,0,163146,1
674,France,Male,45,7,144889.18,1,1,1,102592,1
619,Germany,Female,41,8,142015.76,2,1,0,114324,0
673,France,Female,40,5,137494.28,1,1,0,81754,0
657,France,Male,34,3,107136.6,1,1,0,153895,0
737,Spain,Female,45,2,0.0,2,0,1,177696,0
637,Germany,Male,40,9,154309.67,1,1,1,125334,1
581,France,Male,71,4,0.0,2,1,1,197562,0
823,Germany,Female,53,4,124954.94,1,0,1,131260,1
687,France,Female,44,9,0.0,2,0,0,103042,1
729,Spain,Female,34,9,53299.96,2,1,1,42856,0
627,Germany,Male,30,3,128770.88,2,1,1,40199,0
697,France,Male,36,7,0.0,2,1,1,74760,0
650,Spain,Female,30,6,0.0,1,0,0,67997,1
731,France,Male,29,10,0.0,2,1,1,162453,0
676,France,Female,40,2,147803.48,1,1,0,95181,1
702,France,Male,40,7,145536.9,1,0,1,135334,0
700,Spain,Female,43,0,0.0,2,1,0,59475,0
744,France,Female,44,3,0.0,2,1,1,189016,0
604,France,Female,34,7,0.0,2,1,0,193021,0
584,France,Female,44,5,95671.75,2,1,1,106565,0
850,France,Male,39,4,127771.35,2,0,1,151739,0
593,Spain,Male,43,10,0.0,2,0,0,53478,0
606,Germany,Male,48,4,132403.56,1,0,0,36092,1
605,Germany,Male,19,8,166133.28,1,1,1,107995,0
689,Germany,Female,28,2,64808.32,2,0,0,78591,0
594,Germany,Male,18,1,132694.73,1,1,0,167690,0
656,Spain,Male,28,8,120047.77,1,1,1,137173,0
677,France,Female,49,3,0.0,2,1,1,187812,0
455,France,Male,40,1,0.0,3,0,1,129975,0
660,France,Female,38,5,110570.78,2,1,0,195907,0
520,Spain,Female,35,4,115680.81,1,1,1,90281,0
622,Germany,Female,34,7,98675.74,1,1,0,138907,1
657,Spain,Male,67,5,119785.47,2,1,1,107534,0
577,Spain,Male,43,3,0.0,2,1,1,135009,0
635,Spain,Male,31,1,0.0,2,1,0,135382,0
850,France,Male,56,7,131317.48,1,1,1,119175,0
574,France,Female,39,5,119013.86,1,1,0,103422,0
706,Germany,Male,38,5,163034.82,2,1,1,135662,0
607,Germany,Male,61,2,164523.5,2,1,1,35787,0
749,France,Female,60,6,0.0,1,1,0,17979,1
596,Spain,Male,30,6,121345.88,4,1,0,41922,1
668,Germany,Male,39,4,79896.0,1,1,0,38466,0
643,France,Female,46,6,0.0,2,0,0,106782,0
460,Germany,Female,35,8,102742.91,2,1,1,189340,0
747,Germany,Female,32,5,67495.04,2,0,1,77370,0
620,France,Male,61,5,0.0,1,0,0,31642,1
581,France,Female,55,6,0.0,1,1,1,22442,0
573,France,Female,36,1,0.0,1,1,1,56905,0
640,France,Male,38,9,0.0,2,1,0,88828,0
565,Germany,Female,38,2,158651.29,2,1,1,179445,0
680,France,Male,33,1,123082.08,1,1,0,134961,0
733,Germany,Female,33,7,187257.94,1,0,1,190431,0
696,Spain,Male,41,9,127523.75,1,0,1,191417,0
683,France,Male,38,7,109346.13,2,1,0,102666,0
518,France,Female,45,9,105525.65,2,1,1,73418,0
666,Germany,Male,30,3,110153.27,1,0,1,74849,0
501,Spain,Male,43,6,104533.24,1,0,0,81124,1
685,Spain,Male,31,7,122449.31,2,1,1,180770,0
523,Germany,Male,60,1,163894.35,1,0,1,57062,0
538,Germany,Female,42,4,80380.24,1,1,0,119216,0
766,Germany,Female,45,6,97652.96,1,1,0,127332,0
848,Spain,Male,22,7,120811.89,1,1,1,185510,0
628,Spain,Male,42,7,0.0,2,0,1,172968,0
590,Spain,Female,51,3,154962.99,3,0,1,191932,1
724,France,Male,28,9,0.0,2,1,1,100240,0
566,Germany,Male,65,4,120100.41,1,1,0,107563,1
665,France,Female,44,7,0.0,2,1,1,66549,0
776,Spain,Male,30,6,0.0,2,0,1,63909,0
497,Germany,Female,55,7,131778.66,1,1,1,9973,0
661,France,Male,47,5,0.0,1,0,1,107243,1
653,Germany,Female,38,5,114268.22,2,1,1,89525,0
613,Germany,Male,40,1,147856.82,3,0,0,107961,1
764,France,Male,41,7,0.0,2,0,0,134878,0
810,France,Female,38,9,153166.17,1,1,1,93262,0
578,France,Male,59,10,185966.64,1,0,0,9445,1
704,Spain,Female,37,9,155619.58,1,1,1,135089,0
767,Germany,Male,23,2,139542.82,1,0,1,28038,0
696,France,Male,44,8,161889.79,1,0,0,75562,0
567,Spain,Male,43,2,115643.58,2,0,0,174606,0
564,France,Female,27,6,0.0,1,0,0,7820,0
641,Germany,Female,37,7,62974.64,2,0,1,39016,0
560,France,Female,38,5,83714.41,1,1,1,33246,0
692,Spain,Female,49,9,0.0,2,1,0,178343,0
646,France,Male,40,5,93680.43,2,1,1,179473,0
595,Germany,Male,46,5,142360.62,2,1,0,48421,1
660,France,Female,43,1,0.0,1,0,1,112026,1
769,France,Female,38,2,0.0,2,0,0,75579,0
642,Germany,Female,56,6,103244.86,2,1,0,143050,1
493,France,Male,36,9,0.0,2,1,1,65817,0
717,Germany,Male,35,7,58469.37,2,1,1,172459,0
602,France,Female,63,7,0.0,2,1,1,56323,0
632,France,Female,27,3,107375.82,1,1,1,62703,0
